Partition,Grundy (g),P/N-Position (Normal),Misere Value,P/N-Position (Misere),Uptimality,Game Depth,Winning Move Count,Winning Moves (Normal)
"19 7 3",7,N,Winning,N,27,29,1,"[R0C18,R1C6,R2C2]"
"19 7 4",2,N,Winning,N,29,30,1,"[R0C18,R1C6]"
"19 7 5",7,N,Winning,N,29,31,1,"[R0C18,R1C6,R2C4]"
"19 7 6",3,N,Winning,N,31,32,1,"[R0C18,R1C6]"
"19 7 7",0,P,Losing,P,32,33,0,"N/A (P-position)"
"19 8 1",4,N,Winning,N,27,28,1,"[R0C18,R2C0]"
"19 8 2",1,N,Winning,N,29,29,1,"[R0C18]"
"19 8 3",4,N,Winning,N,29,30,1,"[R0C18,R2C2]"
"19 8 4",1,N,Winning,N,31,31,1,"[R0C18]"
"19 8 5",4,N,Winning,N,31,32,1,"[R0C18,R2C4]"
"19 8 6",1,N,Winning,N,33,33,1,"[R0C18]"
"19 8 7",4,N,Winning,N,33,34,2,"[R1C7] / [R0C18,R2C6]"
"19 8 8",1,N,Winning,N,35,35,1,"[R0C18]"
"19 9 1",6,N,Winning,N,27,29,1,"[R0C18,R1C8,R2C0]"
"19 9 2",2,N,Winning,N,29,30,1,"[R0C18,R1C8]"
"19 9 3",7,N,Winning,N,29,31,1,"[R0C18,R1C8,R2C2]"
"19 9 4",2,N,Winning,N,31,32,1,"[R0C18,R1C8]"
"19 9 5",7,N,Winning,N,31,33,1,"[R0C18,R1C8,R2C4]"
"19 9 6",2,N,Winning,N,33,34,1,"[R0C18,R1C8]"
"19 9 7",7,N,Winning,N,33,35,1,"[R0C18,R1C8,R2C6]"
"19 9 8",3,N,Winning,N,35,36,1,"[R0C18,R1C8]"
"19 9 9",0,P,Losing,P,36,37,0,"N/A (P-position)"
"19 10 1",4,N,Winning,N,29,30,1,"[R0C18,R2C0]"
"19 10 2",1,N,Winning,N,31,31,1,"[R0C18]"
"19 10 3",4,N,Winning,N,31,32,1,"[R0C18,R2C2]"
"19 10 4",1,N,Winning,N,33,33,1,"[R0C18]"
"19 10 5",4,N,Winning,N,33,34,1,"[R0C18,R2C4]"
"19 10 6",1,N,Winning,N,35,35,1,"[R0C18]"
"19 10 7",4,N,Winning,N,35,36,1,"[R0C18,R2C6]"
"19 10 8",1,N,Winning,N,37,37,1,"[R0C18]"
"19 10 9",4,N,Winning,N,37,38,2,"[R1C9] / [R0C18,R2C8]"
"19 10 10",1,N,Winning,N,39,39,1,"[R0C18]"
"19 11 1",6,N,Winning,N,29,31,1,"[R0C18,R1C10,R2C0]"
"19 11 2",2,N,Winning,N,31,32,1,"[R0C18,R1C10]"
"19 11 3",7,N,Winning,N,31,33,1,"[R0C18,R1C10,R2C2]"
"19 11 4",2,N,Winning,N,33,34,1,"[R0C18,R1C10]"
"19 11 5",7,N,Winning,N,33,35,1,"[R0C18,R1C10,R2C4]"
"19 11 6",2,N,Winning,N,35,36,1,"[R0C18,R1C10]"
"19 11 7",7,N,Winning,N,35,37,1,"[R0C18,R1C10,R2C6]"
"19 11 8",2,N,Winning,N,37,38,1,"[R0C18,R1C10]"
"19 11 9",3,N,Winning,N,37,39,1,"[R0C18,R1C10,R2C8]"
"19 11 10",5,N,Winning,N,39,40,1,"[R0C18,R1C10]"
"19 11 11",0,P,Losing,P,40,41,0,"N/A (P-position)"
"19 12 1",4,N,Winning,N,31,32,1,"[R0C18,R2C0]"
"19 12 2",1,N,Winning,N,33,33,1,"[R0C18]"
"19 12 3",4,N,Winning,N,33,34,1,"[R0C18,R2C2]"
"19 12 4",1,N,Winning,N,35,35,1,"[R0C18]"
"19 12 5",4,N,Winning,N,35,36,1,"[R0C18,R2C4]"
"19 12 6",1,N,Winning,N,37,37,1,"[R0C18]"
"19 12 7",4,N,Winning,N,37,38,1,"[R0C18,R2C6]"
"19 12 8",3,N,Winning,N,39,39,1,"[R0C18]"
"19 12 9",4,N,Winning,N,39,40,1,"[R0C18,R2C8]"
"19 12 10",1,N,Winning,N,41,41,1,"[R0C18]"
"19 12 11",2,N,Winning,N,41,42,2,"[R1C11] / [R0C18,R2C10]"
"19 12 12",1,N,Winning,N,43,43,1,"[R0C18]"
"19 13 1",6,N,Winning,N,31,33,1,"[R0C18,R1C12,R2C0]"
"19 13 2",2,N,Winning,N,33,34,1,"[R0C18,R1C12]"
"19 13 3",7,N,Winning,N,33,35,1,"[R0C18,R1C12,R2C2]"
"19 13 4",2,N,Winning,N,35,36,1,"[R0C18,R1C12]"
"19 13 5",7,N,Winning,N,35,37,1,"[R0C18,R1C12,R2C4]"
"19 13 6",2,N,Winning,N,37,38,1,"[R0C18,R1C12]"
"19 13 7",3,N,Winning,N,37,39,1,"[R0C18,R1C12,R2C6]"
"19 13 8",5,N,Winning,N,39,40,1,"[R0C18,R1C12]"
"19 13 9",1,N,Winning,N,39,41,1,"[R0C18,R1C12,R2C8]"
"19 13 10",2,N,Winning,N,41,42,1,"[R0C18,R1C12]"
"19 13 11",3,N,Winning,N,41,43,1,"[R0C18,R1C12,R2C10]"
"19 13 12",4,N,Winning,N,43,44,1,"[R0C18,R1C12]"
"19 13 13",0,P,Losing,P,44,45,0,"N/A (P-position)"
"19 14 1",4,N,Winning,N,33,34,1,"[R0C18,R2C0]"
"19 14 2",1,N,Winning,N,35,35,1,"[R0C18]"
"19 14 3",4,N,Winning,N,35,36,1,"[R0C18,R2C2]"
"19 14 4",1,N,Winning,N,37,37,1,"[R0C18]"
"19 14 5",4,N,Winning,N,37,38,1,"[R0C18,R2C4]"
"19 14 6",3,N,Winning,N,39,39,1,"[R0C18]"
"19 14 7",4,N,Winning,N,39,40,1,"[R0C18,R2C6]"
"19 14 8",1,N,Winning,N,41,41,1,"[R0C18]"
"19 14 9",2,N,Winning,N,41,42,1,"[R0C18,R2C8]"
"19 14 10",3,N,Winning,N,43,43,1,"[R0C18]"
"19 14 11",4,N,Winning,N,43,44,1,"[R0C18,R2C10]"
"19 14 12",1,N,Winning,N,45,45,1,"[R0C18]"
"19 14 13",3,N,Winning,N,45,46,2,"[R1C13] / [R0C18,R2C12]"
"19 14 14",1,N,Winning,N,47,47,1,"[R0C18]"
"19 15 1",6,N,Winning,N,33,35,1,"[R0C18,R1C14,R2C0]"
"19 15 2",2,N,Winning,N,35,36,1,"[R0C18,R1C14]"
"19 15 3",7,N,Winning,N,35,37,1,"[R0C18,R1C14,R2C2]"
"19 15 4",2,N,Winning,N,37,38,1,"[R0C18,R1C14]"
"19 15 5",3,N,Winning,N,37,39,1,"[R0C18,R1C14,R2C4]"
"19 15 6",5,N,Winning,N,39,40,1,"[R0C18,R1C14]"
"19 15 7",1,N,Winning,N,39,41,1,"[R0C18,R1C14,R2C6]"
"19 15 8",2,N,Winning,N,41,42,1,"[R0C18,R1C14]"
"19 15 9",3,N,Winning,N,41,43,1,"[R0C18,R1C14,R2C8]"
"19 15 10",4,N,Winning,N,43,44,1,"[R0C18,R1C14]"
"19 15 11",1,N,Winning,N,43,45,1,"[R0C18,R1C14,R2C10]"
"19 15 12",2,N,Winning,N,45,46,1,"[R0C18,R1C14]"
"19 15 13",4,N,Winning,N,45,47,1,"[R0C18,R1C14,R2C12]"
"19 15 14",5,N,Winning,N,47,48,1,"[R0C18,R1C14]"
"19 15 15",0,P,Losing,P,48,49,0,"N/A (P-position)"
"19 16 1",4,N,Winning,N,35,36,1,"[R0C18,R2C0]"
"19 16 2",1,N,Winning,N,37,37,1,"[R0C18]"
"19 16 3",4,N,Winning,N,37,38,1,"[R0C18,R2C2]"
"19 16 4",3,N,Winning,N,39,39,1,"[R0C18]"
"19 16 5",4,N,Winning,N,39,40,1,"[R0C18,R2C4]"
"19 16 6",1,N,Winning,N,41,41,1,"[R0C18]"
"19 16 7",2,N,Winning,N,41,42,1,"[R0C18,R2C6]"
"19 16 8",3,N,Winning,N,43,43,1,"[R0C18]"
"19 16 9",4,N,Winning,N,43,44,1,"[R0C18,R2C8]"
"19 16 10",1,N,Winning,N,45,45,1,"[R0C18]"
"19 16 11",2,N,Winning,N,45,46,1,"[R0C18,R2C10]"
"19 16 12",3,N,Winning,N,47,47,1,"[R0C18]"
"19 16 13",5,N,Winning,N,47,48,1,"[R0C18,R2C12]"
"19 16 14",1,N,Winning,N,49,49,1,"[R0C18]"
"19 16 15",3,N,Winning,N,49,50,2,"[R1C15] / [R0C18,R2C14]"
"19 16 16",1,N,Winning,N,51,51,1,"[R0C18]"
"19 17 1",6,N,Winning,N,35,37,1,"[R0C18,R1C16,R2C0]"
"19 17 2",2,N,Winning,N,37,38,1,"[R0C18,R1C16]"
"19 17 3",3,N,Winning,N,37,39,1,"[R0C18,R1C16,R2C2]"
"19 17 4",5,N,Winning,N,39,40,1,"[R0C18,R1C16]"
"19 17 5",1,N,Winning,N,39,41,1,"[R0C18,R1C16,R2C4]"
"19 17 6",2,N,Winning,N,41,42,1,"[R0C18,R1C16]"
"19 17 7",3,N,Winning,N,41,43,1,"[R0C18,R1C16,R2C6]"
"19 17 8",4,N,Winning,N,43,44,1,"[R0C18,R1C16]"
"19 17 9",1,N,Winning,N,43,45,1,"[R0C18,R1C16,R2C8]"
"19 17 10",2,N,Winning,N,45,46,1,"[R0C18,R1C16]"
"19 17 11",3,N,Winning,N,45,47,1,"[R0C18,R1C16,R2C10]"
"19 17 12",4,N,Winning,N,47,48,1,"[R0C18,R1C16]"
"19 17 13",1,N,Winning,N,47,49,1,"[R0C18,R1C16,R2C12]"
"19 17 14",2,N,Winning,N,49,50,1,"[R0C18,R1C16]"
"19 17 15",4,N,Winning,N,49,51,1,"[R0C18,R1C16,R2C14]"
"19 17 16",6,N,Winning,N,51,52,1,"[R0C18,R1C16]"
"19 17 17",0,P,Losing,P,52,53,0,"N/A (P-position)"
"19 18 1",4,N,Winning,N,37,38,1,"[R0C18,R2C0]"
"19 18 2",5,N,Winning,N,39,39,1,"[R0C18]"
"19 18 3",4,N,Winning,N,39,40,1,"[R0C18,R2C2]"
"19 18 4",1,N,Winning,N,41,41,1,"[R0C18]"
"19 18 5",2,N,Winning,N,41,42,1,"[R0C18,R2C4]"
"19 18 6",3,N,Winning,N,43,43,1,"[R0C18]"
"19 18 7",4,N,Winning,N,43,44,1,"[R0C18,R2C6]"
"19 18 8",1,N,Winning,N,45,45,1,"[R0C18]"
"19 18 9",2,N,Winning,N,45,46,1,"[R0C18,R2C8]"
"19 18 10",3,N,Winning,N,47,47,1,"[R0C18]"
"19 18 11",4,N,Winning,N,47,48,1,"[R0C18,R2C10]"
"19 18 12",1,N,Winning,N,49,49,1,"[R0C18]"
"19 18 13",2,N,Winning,N,49,50,1,"[R0C18,R2C12]"
"19 18 14",3,N,Winning,N,51,51,1,"[R0C18]"
"19 18 15",5,N,Winning,N,51,52,1,"[R0C18,R2C14]"
"19 18 16",1,N,Winning,N,53,53,1,"[R0C18]"
"19 18 17",3,N,Winning,N,53,54,2,"[R1C17] / [R0C18,R2C16]"
"19 18 18",2,N,Winning,N,55,55,1,"[R0C18]"
"19 19 1",2,N,Winning,N,39,39,1,"[R2C0]"
"19 19 2",0,P,Losing,P,40,40,0,"N/A (P-position)"
"19 19 3",1,N,Winning,N,41,41,1,"[R2C2]"
"19 19 4",0,P,Losing,P,42,42,0,"N/A (P-position)"
"19 19 5",3,N,Winning,N,43,43,1,"[R2C4]"
"19 19 6",0,P,Losing,P,44,44,0,"N/A (P-position)"
"19 19 7",1,N,Winning,N,45,45,1,"[R2C6]"
"19 19 8",0,P,Losing,P,46,46,0,"N/A (P-position)"
"19 19 9",3,N,Winning,N,47,47,1,"[R2C8]"
"19 19 10",0,P,Losing,P,48,48,0,"N/A (P-position)"
"19 19 11",1,N,Winning,N,49,49,1,"[R2C10]"
"19 19 12",0,P,Losing,P,50,50,0,"N/A (P-position)"
"19 19 13",3,N,Winning,N,51,51,1,"[R2C12]"
"19 19 14",0,P,Losing,P,52,52,0,"N/A (P-position)"
"19 19 15",1,N,Winning,N,53,53,1,"[R2C14]"
"19 19 16",0,P,Losing,P,54,54,0,"N/A (P-position)"
"19 19 17",2,N,Winning,N,55,55,1,"[R2C16]"
"19 19 18",0,P,Losing,P,56,56,0,"N/A (P-position)"
"19 19 19",1,N,Winning,N,57,57,1,"[R2C18]"
"20 1 1",1,N,Winning,N,21,22,1,"[R0C19]"
"20 2 1",5,N,Winning,N,21,23,2,"[R0C19,R1C1] / [R2C0]"
"20 2 2",0,P,Losing,P,24,24,0,"N/A (P-position)"
"20 3 1",7,N,Winning,N,23,24,1,"[R1C2,R2C0]"
"20 3 2",3,N,Winning,N,25,25,1,"[R1C2]"
"20 3 3",1,N,Winning,N,25,26,1,"[R0C19]"
"20 4 1",5,N,Winning,N,25,25,1,"[R2C0]"
"20 4 2",0,P,Losing,P,26,26,0,"N/A (P-position)"
"20 4 3",5,N,Winning,N,25,27,2,"[R0C19,R1C3] / [R2C2]"
"20 4 4",0,P,Losing,P,28,28,0,"N/A (P-position)"
"20 5 1",7,N,Winning,N,25,26,1,"[R1C4,R2C0]"
"20 5 2",3,N,Winning,N,27,27,1,"[R1C4]"
"20 5 3",6,N,Winning,N,27,28,1,"[R1C4,R2C2]"
"20 5 4",2,N,Winning,N,29,29,1,"[R1C4]"
"20 5 5",1,N,Winning,N,29,30,1,"[R0C19]"
"20 6 1",5,N,Winning,N,27,27,1,"[R2C0]"
"20 6 2",0,P,Losing,P,28,28,0,"N/A (P-position)"
"20 6 3",5,N,Winning,N,29,29,1,"[R2C2]"
"20 6 4",0,P,Losing,P,30,30,0,"N/A (P-position)"
"20 6 5",5,N,Winning,N,29,31,2,"[R0C19,R1C5] / [R2C4]"
"20 6 6",0,P,Losing,P,32,32,0,"N/A (P-position)"
"20 7 1",7,N,Winning,N,27,28,1,"[R1C6,R2C0]"
"20 7 2",3,N,Winning,N,29,29,1,"[R1C6]"
"20 7 3",6,N,Winning,N,29,30,1,"[R1C6,R2C2]"
"20 7 4",3,N,Winning,N,31,31,1,"[R1C6]"
"20 7 5",6,N,Winning,N,31,32,1,"[R1C6,R2C4]"
"20 7 6",2,N,Winning,N,33,33,1,"[R1C6]"
"20 7 7",1,N,Winning,N,33,34,1,"[R0C19]"
"20 8 1",5,N,Winning,N,29,29,1,"[R2C0]"
"20 8 2",0,P,Losing,P,30,30,0,"N/A (P-position)"
"20 8 3",5,N,Winning,N,31,31,1,"[R2C2]"
"20 8 4",0,P,Losing,P,32,32,0,"N/A (P-position)"
"20 8 5",5,N,Winning,N,33,33,1,"[R2C4]"
"20 8 6",0,P,Losing,P,34,34,0,"N/A (P-position)"
"20 8 7",5,N,Winning,N,33,35,2,"[R0C19,R1C7] / [R2C6]"
"20 8 8",0,P,Losing,P,36,36,0,"N/A (P-position)"
"20 9 1",7,N,Winning,N,29,30,1,"[R1C8,R2C0]"
"20 9 2",3,N,Winning,N,31,31,1,"[R1C8]"
"20 9 3",6,N,Winning,N,31,32,1,"[R1C8,R2C2]"
"20 9 4",3,N,Winning,N,33,33,1,"[R1C8]"
"20 9 5",6,N,Winning,N,33,34,1,"[R1C8,R2C4]"
"20 9 6",3,N,Winning,N,35,35,1,"[R1C8]"
"20 9 7",6,N,Winning,N,35,36,1,"[R1C8,R2C6]"
"20 9 8",2,N,Winning,N,37,37,1,"[R1C8]"
"20 9 9",1,N,Winning,N,37,38,1,"[R0C19]"
"20 10 1",5,N,Winning,N,31,31,1,"[R2C0]"
"20 10 2",0,P,Losing,P,32,32,0,"N/A (P-position)"
"20 10 3",5,N,Winning,N,33,33,1,"[R2C2]"
"20 10 4",0,P,Losing,P,34,34,0,"N/A (P-position)"
"20 10 5",5,N,Winning,N,35,35,1,"[R2C4]"
"20 10 6",0,P,Losing,P,36,36,0,"N/A (P-position)"
"20 10 7",5,N,Winning,N,37,37,1,"[R2C6]"
"20 10 8",0,P,Losing,P,38,38,0,"N/A (P-position)"
"20 10 9",5,N,Winning,N,37,39,2,"[R0C19,R1C9] / [R2C8]"
"20 10 10",0,P,Losing,P,40,40,0,"N/A (P-position)"
"20 11 1",7,N,Winning,N,31,32,1,"[R1C10,R2C0]"
"20 11 2",3,N,Winning,N,33,33,1,"[R1C10]"
"20 11 3",6,N,Winning,N,33,34,1,"[R1C10,R2C2]"
"20 11 4",3,N,Winning,N,35,35,1,"[R1C10]"
"20 11 5",6,N,Winning,N,35,36,1,"[R1C10,R2C4]"
"20 11 6",3,N,Winning,N,37,37,1,"[R1C10]"
"20 11 7",6,N,Winning,N,37,38,1,"[R1C10,R2C6]"
"20 11 8",3,N,Winning,N,39,39,1,"[R1C10]"
"20 11 9",6,N,Winning,N,39,40,1,"[R1C10,R2C8]"
"20 11 10",2,N,Winning,N,41,41,1,"[R1C10]"
"20 11 11",1,N,Winning,N,41,42,1,"[R0C19]"
"20 12 1",5,N,Winning,N,33,33,1,"[R2C0]"
"20 12 2",0,P,Losing,P,34,34,0,"N/A (P-position)"
"20 12 3",5,N,Winning,N,35,35,1,"[R2C2]"
"20 12 4",0,P,Losing,P,36,36,0,"N/A (P-position)"
"20 12 5",5,N,Winning,N,37,37,1,"[R2C4]"
"20 12 6",0,P,Losing,P,38,38,0,"N/A (P-position)"
"20 12 7",5,N,Winning,N,39,39,1,"[R2C6]"
"20 12 8",0,P,Losing,P,40,40,0,"N/A (P-position)"
"20 12 9",1,N,Winning,N,41,41,1,"[R2C8]"
"20 12 10",0,P,Losing,P,42,42,0,"N/A (P-position)"
"20 12 11",3,N,Winning,N,41,43,2,"[R0C19,R1C11] / [R2C10]"
"20 12 12",0,P,Losing,P,44,44,0,"N/A (P-position)"
"20 13 1",7,N,Winning,N,33,34,1,"[R1C12,R2C0]"
"20 13 2",3,N,Winning,N,35,35,1,"[R1C12]"
"20 13 3",6,N,Winning,N,35,36,1,"[R1C12,R2C2]"
"20 13 4",3,N,Winning,N,37,37,1,"[R1C12]"
"20 13 5",6,N,Winning,N,37,38,1,"[R1C12,R2C4]"
"20 13 6",3,N,Winning,N,39,39,1,"[R1C12]"
"20 13 7",6,N,Winning,N,39,40,1,"[R1C12,R2C6]"
"20 13 8",1,N,Winning,N,41,41,1,"[R1C12]"
"20 13 9",2,N,Winning,N,41,42,1,"[R1C12,R2C8]"
"20 13 10",3,N,Winning,N,43,43,1,"[R1C12]"
"20 13 11",4,N,Winning,N,43,44,1,"[R1C12,R2C10]"
"20 13 12",5,N,Winning,N,45,45,1,"[R1C12]"
"20 13 13",1,N,Winning,N,45,46,1,"[R0C19]"
"20 14 1",5,N,Winning,N,35,35,1,"[R2C0]"
"20 14 2",0,P,Losing,P,36,36,0,"N/A (P-position)"
"20 14 3",5,N,Winning,N,37,37,1,"[R2C2]"
"20 14 4",0,P,Losing,P,38,38,0,"N/A (P-position)"
"20 14 5",5,N,Winning,N,39,39,1,"[R2C4]"
"20 14 6",0,P,Losing,P,40,40,0,"N/A (P-position)"
"20 14 7",1,N,Winning,N,41,41,1,"[R2C6]"
"20 14 8",0,P,Losing,P,42,42,0,"N/A (P-position)"
"20 14 9",3,N,Winning,N,43,43,1,"[R2C8]"
"20 14 10",0,P,Losing,P,44,44,0,"N/A (P-position)"
"20 14 11",1,N,Winning,N,45,45,1,"[R2C10]"
"20 14 12",0,P,Losing,P,46,46,0,"N/A (P-position)"
"20 14 13",2,N,Winning,N,45,47,2,"[R0C19,R1C13] / [R2C12]"
"20 14 14",0,P,Losing,P,48,48,0,"N/A (P-position)"
"20 15 1",7,N,Winning,N,35,36,1,"[R1C14,R2C0]"
"20 15 2",3,N,Winning,N,37,37,1,"[R1C14]"
"20 15 3",6,N,Winning,N,37,38,1,"[R1C14,R2C2]"
"20 15 4",3,N,Winning,N,39,39,1,"[R1C14]"
"20 15 5",6,N,Winning,N,39,40,1,"[R1C14,R2C4]"
"20 15 6",1,N,Winning,N,41,41,1,"[R1C14]"
"20 15 7",2,N,Winning,N,41,42,1,"[R1C14,R2C6]"
"20 15 8",3,N,Winning,N,43,43,1,"[R1C14]"
"20 15 9",4,N,Winning,N,43,44,1,"[R1C14,R2C8]"
"20 15 10",1,N,Winning,N,45,45,1,"[R1C14]"
"20 15 11",2,N,Winning,N,45,46,1,"[R1C14,R2C10]"
"20 15 12",3,N,Winning,N,47,47,1,"[R1C14]"
"20 15 13",5,N,Winning,N,47,48,1,"[R1C14,R2C12]"
"20 15 14",6,N,Winning,N,49,49,1,"[R1C14]"
"20 15 15",1,N,Winning,N,49,50,1,"[R0C19]"
"20 16 1",5,N,Winning,N,37,37,1,"[R2C0]"
"20 16 2",0,P,Losing,P,38,38,0,"N/A (P-position)"
"20 16 3",5,N,Winning,N,39,39,1,"[R2C2]"
"20 16 4",0,P,Losing,P,40,40,0,"N/A (P-position)"
"20 16 5",1,N,Winning,N,41,41,1,"[R2C4]"
"20 16 6",0,P,Losing,P,42,42,0,"N/A (P-position)"
"20 16 7",3,N,Winning,N,43,43,1,"[R2C6]"
"20 16 8",0,P,Losing,P,44,44,0,"N/A (P-position)"
"20 16 9",1,N,Winning,N,45,45,1,"[R2C8]"
"20 16 10",0,P,Losing,P,46,46,0,"N/A (P-position)"
"20 16 11",3,N,Winning,N,47,47,1,"[R2C10]"
"20 16 12",0,P,Losing,P,48,48,0,"N/A (P-position)"
"20 16 13",1,N,Winning,N,49,49,1,"[R2C12]"
"20 16 14",0,P,Losing,P,50,50,0,"N/A (P-position)"
"20 16 15",2,N,Winning,N,49,51,2,"[R0C19,R1C15] / [R2C14]"
"20 16 16",0,P,Losing,P,52,52,0,"N/A (P-position)"
"20 17 1",7,N,Winning,N,37,38,1,"[R1C16,R2C0]"
"20 17 2",3,N,Winning,N,39,39,1,"[R1C16]"
"20 17 3",6,N,Winning,N,39,40,1,"[R1C16,R2C2]"
"20 17 4",1,N,Winning,N,41,41,1,"[R1C16]"
"20 17 5",2,N,Winning,N,41,42,1,"[R1C16,R2C4]"
"20 17 6",3,N,Winning,N,43,43,1,"[R1C16]"
"20 17 7",4,N,Winning,N,43,44,1,"[R1C16,R2C6]"
"20 17 8",1,N,Winning,N,45,45,1,"[R1C16]"
"20 17 9",2,N,Winning,N,45,46,1,"[R1C16,R2C8]"
"20 17 10",3,N,Winning,N,47,47,1,"[R1C16]"
"20 17 11",4,N,Winning,N,47,48,1,"[R1C16,R2C10]"
"20 17 12",1,N,Winning,N,49,49,1,"[R1C16]"
"20 17 13",2,N,Winning,N,49,50,1,"[R1C16,R2C12]"
"20 17 14",3,N,Winning,N,51,51,1,"[R1C16]"
"20 17 15",5,N,Winning,N,51,52,1,"[R1C16,R2C14]"
"20 17 16",7,N,Winning,N,53,53,1,"[R1C16]"
"20 17 17",1,N,Winning,N,53,54,1,"[R0C19]"
"20 18 1",5,N,Winning,N,39,39,1,"[R2C0]"
"20 18 2",0,P,Losing,P,40,40,0,"N/A (P-position)"
"20 18 3",1,N,Winning,N,41,41,1,"[R2C2]"
"20 18 4",0,P,Losing,P,42,42,0,"N/A (P-position)"
"20 18 5",3,N,Winning,N,43,43,1,"[R2C4]"
"20 18 6",0,P,Losing,P,44,44,0,"N/A (P-position)"
"20 18 7",1,N,Winning,N,45,45,1,"[R2C6]"
"20 18 8",0,P,Losing,P,46,46,0,"N/A (P-position)"
"20 18 9",3,N,Winning,N,47,47,1,"[R2C8]"
"20 18 10",0,P,Losing,P,48,48,0,"N/A (P-position)"
"20 18 11",1,N,Winning,N,49,49,1,"[R2C10]"
"20 18 12",0,P,Losing,P,50,50,0,"N/A (P-position)"
"20 18 13",3,N,Winning,N,51,51,1,"[R2C12]"
"20 18 14",0,P,Losing,P,52,52,0,"N/A (P-position)"
"20 18 15",1,N,Winning,N,53,53,1,"[R2C14]"
"20 18 16",0,P,Losing,P,54,54,0,"N/A (P-position)"
"20 18 17",2,N,Winning,N,53,55,2,"[R0C19,R1C17] / [R2C16]"
"20 18 18",0,P,Losing,P,56,56,0,"N/A (P-position)"
"20 19 1",3,N,Winning,N,39,40,2,"[R0C19,R2C0] / [R1C18,R2C0]"
"20 19 2",1,N,Winning,N,41,41,2,"[R0C19] / [R1C18]"
"20 19 3",2,N,Winning,N,41,42,2,"[R0C19,R2C2] / [R1C18,R2C2]"
"20 19 4",3,N,Winning,N,43,43,2,"[R0C19] / [R1C18]"
"20 19 5",4,N,Winning,N,43,44,2,"[R0C19,R2C4] / [R1C18,R2C4]"
"20 19 6",1,N,Winning,N,45,45,2,"[R0C19] / [R1C18]"
"20 19 7",2,N,Winning,N,45,46,2,"[R0C19,R2C6] / [R1C18,R2C6]"
"20 19 8",3,N,Winning,N,47,47,2,"[R0C19] / [R1C18]"
"20 19 9",4,N,Winning,N,47,48,2,"[R0C19,R2C8] / [R1C18,R2C8]"
"20 19 10",1,N,Winning,N,49,49,2,"[R0C19] / [R1C18]"
"20 19 11",2,N,Winning,N,49,50,2,"[R0C19,R2C10] / [R1C18,R2C10]"
"20 19 12",3,N,Winning,N,51,51,2,"[R0C19] / [R1C18]"
"20 19 13",4,N,Winning,N,51,52,2,"[R0C19,R2C12] / [R1C18,R2C12]"
"20 19 14",1,N,Winning,N,53,53,2,"[R0C19] / [R1C18]"
"20 19 15",2,N,Winning,N,53,54,2,"[R0C19,R2C14] / [R1C18,R2C14]"
"20 19 16",3,N,Winning,N,55,55,2,"[R0C19] / [R1C18]"
"20 19 17",4,N,Winning,N,55,56,2,"[R0C19,R2C16] / [R1C18,R2C16]"
"20 19 18",1,N,Winning,N,57,57,2,"[R0C19] / [R1C18]"
"20 19 19",2,N,Winning,N,57,58,1,"[R0C19,R2C18]"
"20 20 1",1,N,Winning,N,41,41,1,"[R2C0]"
"20 20 2",0,P,Losing,P,42,42,0,"N/A (P-position)"
"20 20 3",3,N,Winning,N,43,43,1,"[R2C2]"
"20 20 4",0,P,Losing,P,44,44,0,"N/A (P-position)"
"20 20 5",1,N,Winning,N,45,45,1,"[R2C4]"
"20 20 6",0,P,Losing,P,46,46,0,"N/A (P-position)"
"20 20 7",3,N,Winning,N,47,47,1,"[R2C6]"
"20 20 8",0,P,Losing,P,48,48,0,"N/A (P-position)"
"20 20 9",1,N,Winning,N,49,49,1,"[R2C8]"
"20 20 10",0,P,Losing,P,50,50,0,"N/A (P-position)"
"20 20 11",3,N,Winning,N,51,51,1,"[R2C10]"
"20 20 12",0,P,Losing,P,52,52,0,"N/A (P-position)"
"20 20 13",1,N,Winning,N,53,53,1,"[R2C12]"
"20 20 14",0,P,Losing,P,54,54,0,"N/A (P-position)"
"20 20 15",3,N,Winning,N,55,55,1,"[R2C14]"
"20 20 16",0,P,Losing,P,56,56,0,"N/A (P-position)"
"20 20 17",1,N,Winning,N,57,57,1,"[R2C16]"
"20 20 18",0,P,Losing,P,58,58,0,"N/A (P-position)"
"20 20 19",3,N,Winning,N,59,59,1,"[R2C18]"
"20 20 20",0,P,Losing,P,60,60,0,"N/A (P-position)"
