Partition,Grundy (g),P/N-Position (Normal),Misere Value,P/N-Position (Misere),Uptimality,Game Depth,Winning Move Count,Winning Moves (Normal)
"10 10 7 2 2",2,N,Winning,N,31,31,1,"[R2C6]"
"10 10 7 3 1",7,N,Winning,N,29,31,1,"[R2C6,R3C2,R4C0]"
"10 10 7 3 2",4,N,Winning,N,31,32,1,"[R2C6,R3C2]"
"10 10 7 3 3",0,P,Losing,P,32,33,0,"N/A (P-position)"
"10 10 7 4 1",4,N,Winning,N,31,32,1,"[R2C6,R4C0]"
"10 10 7 4 2",1,N,Winning,N,33,33,1,"[R2C6]"
"10 10 7 4 3",6,N,Winning,N,33,34,2,"[R3C3] / [R2C6,R4C2]"
"10 10 7 4 4",4,N,Winning,N,35,35,1,"[R2C6]"
"10 10 7 5 1",7,N,Winning,N,31,33,1,"[R2C6,R3C4,R4C0]"
"10 10 7 5 2",5,N,Winning,N,33,34,1,"[R2C6,R3C4]"
"10 10 7 5 3",8,N,Winning,N,33,35,1,"[R2C6,R3C4,R4C2]"
"10 10 7 5 4",5,N,Winning,N,35,36,1,"[R2C6,R3C4]"
"10 10 7 5 5",0,P,Losing,P,36,37,0,"N/A (P-position)"
"10 10 7 6 1",4,N,Winning,N,33,34,1,"[R2C6,R4C0]"
"10 10 7 6 2",2,N,Winning,N,35,35,1,"[R2C6]"
"10 10 7 6 3",9,N,Winning,N,35,36,1,"[R2C6,R4C2]"
"10 10 7 6 4",1,N,Winning,N,37,37,1,"[R2C6]"
"10 10 7 6 5",3,N,Winning,N,37,38,2,"[R3C5] / [R2C6,R4C4]"
"10 10 7 6 6",2,N,Winning,N,39,39,1,"[R2C6]"
"10 10 7 7 1",3,N,Winning,N,35,35,1,"[R4C0]"
"10 10 7 7 2",0,P,Losing,P,36,36,0,"N/A (P-position)"
"10 10 7 7 3",1,N,Winning,N,37,37,1,"[R4C2]"
"10 10 7 7 4",0,P,Losing,P,38,38,0,"N/A (P-position)"
"10 10 7 7 5",4,N,Winning,N,39,39,1,"[R4C4]"
"10 10 7 7 6",0,P,Losing,P,40,40,0,"N/A (P-position)"
"10 10 7 7 7",1,N,Winning,N,41,41,1,"[R4C6]"
"10 10 8 1 1",2,N,Winning,N,29,30,1,"[R2C7]"
"10 10 8 2 1",5,N,Winning,N,29,31,2,"[R2C7,R3C1] / [R4C0]"
"10 10 8 2 2",0,P,Losing,P,32,32,0,"N/A (P-position)"
"10 10 8 3 1",8,N,Winning,N,31,32,1,"[R3C2,R4C0]"
"10 10 8 3 2",1,N,Winning,N,33,33,1,"[R3C2]"
"10 10 8 3 3",2,N,Winning,N,33,34,1,"[R2C7]"
"10 10 8 4 1",1,N,Winning,N,33,33,1,"[R4C0]"
"10 10 8 4 2",0,P,Losing,P,34,34,0,"N/A (P-position)"
"10 10 8 4 3",3,N,Winning,N,33,35,2,"[R2C7,R3C3] / [R4C2]"
"10 10 8 4 4",0,P,Losing,P,36,36,0,"N/A (P-position)"
"10 10 8 5 1",5,N,Winning,N,33,34,1,"[R3C4,R4C0]"
"10 10 8 5 2",2,N,Winning,N,35,35,1,"[R3C4]"
"10 10 8 5 3",9,N,Winning,N,35,36,1,"[R3C4,R4C2]"
"10 10 8 5 4",1,N,Winning,N,37,37,1,"[R3C4]"
"10 10 8 5 5",2,N,Winning,N,37,38,1,"[R2C7]"
"10 10 8 6 1",2,N,Winning,N,35,35,1,"[R4C0]"
"10 10 8 6 2",0,P,Losing,P,36,36,0,"N/A (P-position)"
"10 10 8 6 3",1,N,Winning,N,37,37,1,"[R4C2]"
"10 10 8 6 4",0,P,Losing,P,38,38,0,"N/A (P-position)"
"10 10 8 6 5",4,N,Winning,N,37,39,2,"[R2C7,R3C5] / [R4C4]"
"10 10 8 6 6",0,P,Losing,P,40,40,0,"N/A (P-position)"
"10 10 8 7 1",7,N,Winning,N,35,36,2,"[R2C7,R4C0] / [R3C6,R4C0]"
"10 10 8 7 2",1,N,Winning,N,37,37,2,"[R2C7] / [R3C6]"
"10 10 8 7 3",5,N,Winning,N,37,38,2,"[R2C7,R4C2] / [R3C6,R4C2]"
"10 10 8 7 4",2,N,Winning,N,39,39,2,"[R2C7] / [R3C6]"
"10 10 8 7 5",5,N,Winning,N,39,40,2,"[R2C7,R4C4] / [R3C6,R4C4]"
"10 10 8 7 6",1,N,Winning,N,41,41,2,"[R2C7] / [R3C6]"
"10 10 8 7 7",2,N,Winning,N,41,42,1,"[R2C7,R4C6]"
"10 10 8 8 1",1,N,Winning,N,37,37,1,"[R4C0]"
"10 10 8 8 2",0,P,Losing,P,38,38,0,"N/A (P-position)"
"10 10 8 8 3",2,N,Winning,N,39,39,1,"[R4C2]"
"10 10 8 8 4",0,P,Losing,P,40,40,0,"N/A (P-position)"
"10 10 8 8 5",1,N,Winning,N,41,41,1,"[R4C4]"
"10 10 8 8 6",0,P,Losing,P,42,42,0,"N/A (P-position)"
"10 10 8 8 7",3,N,Winning,N,43,43,1,"[R4C6]"
"10 10 8 8 8",0,P,Losing,P,44,44,0,"N/A (P-position)"
"10 10 9 1 1",0,P,Losing,P,30,31,0,"N/A (P-position)"
"10 10 9 2 1",3,N,Winning,N,31,32,2,"[R3C1] / [R2C8,R4C0]"
"10 10 9 2 2",1,N,Winning,N,33,33,1,"[R2C8]"
"10 10 9 3 1",6,N,Winning,N,31,33,1,"[R2C8,R3C2,R4C0]"
"10 10 9 3 2",7,N,Winning,N,33,34,1,"[R2C8,R3C2]"
"10 10 9 3 3",0,P,Losing,P,34,35,0,"N/A (P-position)"
"10 10 9 4 1",9,N,Winning,N,33,34,1,"[R2C8,R4C0]"
"10 10 9 4 2",2,N,Winning,N,35,35,1,"[R2C8]"
"10 10 9 4 3",4,N,Winning,N,35,36,2,"[R3C3] / [R2C8,R4C2]"
"10 10 9 4 4",1,N,Winning,N,37,37,1,"[R2C8]"
"10 10 9 5 1",10,N,Winning,N,33,35,1,"[R2C8,R3C4,R4C0]"
"10 10 9 5 2",3,N,Winning,N,35,36,1,"[R2C8,R3C4]"
"10 10 9 5 3",5,N,Winning,N,35,37,1,"[R2C8,R3C4,R4C2]"
"10 10 9 5 4",2,N,Winning,N,37,38,1,"[R2C8,R3C4]"
"10 10 9 5 5",0,P,Losing,P,38,39,0,"N/A (P-position)"
"10 10 9 6 1",7,N,Winning,N,35,36,1,"[R2C8,R4C0]"
"10 10 9 6 2",1,N,Winning,N,37,37,1,"[R2C8]"
"10 10 9 6 3",4,N,Winning,N,37,38,1,"[R2C8,R4C2]"
"10 10 9 6 4",3,N,Winning,N,39,39,1,"[R2C8]"
"10 10 9 6 5",5,N,Winning,N,39,40,2,"[R3C5] / [R2C8,R4C4]"
"10 10 9 6 6",1,N,Winning,N,41,41,1,"[R2C8]"
"10 10 9 7 1",8,N,Winning,N,35,37,1,"[R2C8,R3C6,R4C0]"
"10 10 9 7 2",3,N,Winning,N,37,38,1,"[R2C8,R3C6]"
"10 10 9 7 3",6,N,Winning,N,37,39,1,"[R2C8,R3C6,R4C2]"
"10 10 9 7 4",8,N,Winning,N,39,40,1,"[R2C8,R3C6]"
"10 10 9 7 5",9,N,Winning,N,39,41,1,"[R2C8,R3C6,R4C4]"
"10 10 9 7 6",7,N,Winning,N,41,42,1,"[R2C8,R3C6]"
"10 10 9 7 7",0,P,Losing,P,42,43,0,"N/A (P-position)"
"10 10 9 8 1",3,N,Winning,N,37,38,1,"[R2C8,R4C0]"
"10 10 9 8 2",2,N,Winning,N,39,39,1,"[R2C8]"
"10 10 9 8 3",7,N,Winning,N,39,40,1,"[R2C8,R4C2]"
"10 10 9 8 4",1,N,Winning,N,41,41,1,"[R2C8]"
"10 10 9 8 5",3,N,Winning,N,41,42,1,"[R2C8,R4C4]"
"10 10 9 8 6",2,N,Winning,N,43,43,1,"[R2C8]"
"10 10 9 8 7",5,N,Winning,N,43,44,2,"[R3C7] / [R2C8,R4C6]"
"10 10 9 8 8",1,N,Winning,N,45,45,1,"[R2C8]"
"10 10 9 9 1",2,N,Winning,N,39,39,1,"[R4C0]"
"10 10 9 9 2",0,P,Losing,P,40,40,0,"N/A (P-position)"
"10 10 9 9 3",1,N,Winning,N,41,41,1,"[R4C2]"
"10 10 9 9 4",0,P,Losing,P,42,42,0,"N/A (P-position)"
"10 10 9 9 5",2,N,Winning,N,43,43,1,"[R4C4]"
"10 10 9 9 6",0,P,Losing,P,44,44,0,"N/A (P-position)"
"10 10 9 9 7",1,N,Winning,N,45,45,1,"[R4C6]"
"10 10 9 9 8",0,P,Losing,P,46,46,0,"N/A (P-position)"
"10 10 9 9 9",3,N,Winning,N,47,47,1,"[R4C8]"
"10 10 10 1 1",1,N,Winning,N,31,32,1,"[R2C9]"
"10 10 10 2 1",4,N,Winning,N,31,33,2,"[R2C9,R3C1] / [R4C0]"
"10 10 10 2 2",0,P,Losing,P,34,34,0,"N/A (P-position)"
"10 10 10 3 1",5,N,Winning,N,33,34,1,"[R3C2,R4C0]"
"10 10 10 3 2",2,N,Winning,N,35,35,1,"[R3C2]"
"10 10 10 3 3",1,N,Winning,N,35,36,1,"[R2C9]"
"10 10 10 4 1",2,N,Winning,N,35,35,1,"[R4C0]"
"10 10 10 4 2",0,P,Losing,P,36,36,0,"N/A (P-position)"
"10 10 10 4 3",3,N,Winning,N,35,37,2,"[R2C9,R3C3] / [R4C2]"
"10 10 10 4 4",0,P,Losing,P,38,38,0,"N/A (P-position)"
"10 10 10 5 1",3,N,Winning,N,35,36,1,"[R3C4,R4C0]"
"10 10 10 5 2",1,N,Winning,N,37,37,1,"[R3C4]"
"10 10 10 5 3",6,N,Winning,N,37,38,1,"[R3C4,R4C2]"
"10 10 10 5 4",7,N,Winning,N,39,39,1,"[R3C4]"
"10 10 10 5 5",1,N,Winning,N,39,40,1,"[R2C9]"
"10 10 10 6 1",1,N,Winning,N,37,37,1,"[R4C0]"
"10 10 10 6 2",0,P,Losing,P,38,38,0,"N/A (P-position)"
"10 10 10 6 3",2,N,Winning,N,39,39,1,"[R4C2]"
"10 10 10 6 4",0,P,Losing,P,40,40,0,"N/A (P-position)"
"10 10 10 6 5",4,N,Winning,N,39,41,2,"[R2C9,R3C5] / [R4C4]"
"10 10 10 6 6",0,P,Losing,P,42,42,0,"N/A (P-position)"
"10 10 10 7 1",2,N,Winning,N,37,38,1,"[R3C6,R4C0]"
"10 10 10 7 2",4,N,Winning,N,39,39,1,"[R3C6]"
"10 10 10 7 3",5,N,Winning,N,39,40,1,"[R3C6,R4C2]"
"10 10 10 7 4",1,N,Winning,N,41,41,1,"[R3C6]"
"10 10 10 7 5",2,N,Winning,N,41,42,1,"[R3C6,R4C4]"
"10 10 10 7 6",3,N,Winning,N,43,43,1,"[R3C6]"
"10 10 10 7 7",1,N,Winning,N,43,44,1,"[R2C9]"
"10 10 10 8 1",4,N,Winning,N,39,39,1,"[R4C0]"
"10 10 10 8 2",0,P,Losing,P,40,40,0,"N/A (P-position)"
"10 10 10 8 3",1,N,Winning,N,41,41,1,"[R4C2]"
"10 10 10 8 4",0,P,Losing,P,42,42,0,"N/A (P-position)"
"10 10 10 8 5",4,N,Winning,N,43,43,1,"[R4C4]"
"10 10 10 8 6",0,P,Losing,P,44,44,0,"N/A (P-position)"
"10 10 10 8 7",4,N,Winning,N,43,45,2,"[R2C9,R3C7] / [R4C6]"
"10 10 10 8 8",0,P,Losing,P,46,46,0,"N/A (P-position)"
"10 10 10 9 1",5,N,Winning,N,39,40,2,"[R2C9,R4C0] / [R3C8,R4C0]"
"10 10 10 9 2",1,N,Winning,N,41,41,2,"[R2C9] / [R3C8]"
"10 10 10 9 3",3,N,Winning,N,41,42,2,"[R2C9,R4C2] / [R3C8,R4C2]"
"10 10 10 9 4",2,N,Winning,N,43,43,2,"[R2C9] / [R3C8]"
"10 10 10 9 5",5,N,Winning,N,43,44,2,"[R2C9,R4C4] / [R3C8,R4C4]"
"10 10 10 9 6",1,N,Winning,N,45,45,2,"[R2C9] / [R3C8]"
"10 10 10 9 7",3,N,Winning,N,45,46,2,"[R2C9,R4C6] / [R3C8,R4C6]"
"10 10 10 9 8",2,N,Winning,N,47,47,2,"[R2C9] / [R3C8]"
"10 10 10 9 9",1,N,Winning,N,47,48,1,"[R2C9,R4C8]"
"10 10 10 10 1",1,N,Winning,N,41,41,1,"[R4C0]"
"10 10 10 10 2",0,P,Losing,P,42,42,0,"N/A (P-position)"
"10 10 10 10 3",2,N,Winning,N,43,43,1,"[R4C2]"
"10 10 10 10 4",0,P,Losing,P,44,44,0,"N/A (P-position)"
"10 10 10 10 5",1,N,Winning,N,45,45,1,"[R4C4]"
"10 10 10 10 6",0,P,Losing,P,46,46,0,"N/A (P-position)"
"10 10 10 10 7",2,N,Winning,N,47,47,1,"[R4C6]"
"10 10 10 10 8",0,P,Losing,P,48,48,0,"N/A (P-position)"
"10 10 10 10 9",3,N,Winning,N,49,49,1,"[R4C8]"
"10 10 10 10 10",0,P,Losing,P,50,50,0,"N/A (P-position)"
